id,project_id,source_type,source_id,business_entity_id,link_type,link_reason,confidence_score,created_at
EL-00394,PROJ-001,document,DOC-0081,BE-ORDER-0066,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00395,PROJ-001,document,DOC-0081,BE-ORDER-0071,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00396,PROJ-001,document,DOC-0081,BE-PO-0003,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00397,PROJ-001,document,DOC-0082,BE-ORDER-0006,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00398,PROJ-001,document,DOC-0082,BE-ORDER-0026,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00399,PROJ-001,document,DOC-0082,BE-ORDER-0050,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00400,PROJ-001,document,DOC-0082,BE-ORDER-0066,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00401,PROJ-001,document,DOC-0082,BE-ORDER-0071,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00402,PROJ-001,document,DOC-0082,BE-PO-0003,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00403,PROJ-001,document,DOC-0083,BE-ORDER-0006,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00404,PROJ-001,document,DOC-0083,BE-ORDER-0026,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00405,PROJ-001,document,DOC-0083,BE-ORDER-0050,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00406,PROJ-001,document,DOC-0083,BE-ORDER-0066,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00407,PROJ-001,document,DOC-0083,BE-ORDER-0071,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00408,PROJ-001,document,DOC-0083,BE-PO-0003,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00409,PROJ-001,document,DOC-0084,BE-ORDER-0088,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00410,PROJ-001,document,DOC-0084,BE-PO-0001,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00411,PROJ-001,document,DOC-0084,BE-PO-0017,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00412,PROJ-001,document,DOC-0084,BE-PO-0037,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00413,PROJ-001,document,DOC-0084,BE-PO-0076,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00414,PROJ-001,document,DOC-0084,BE-PO-0107,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00415,PROJ-001,document,DOC-0085,BE-ORDER-0016,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00416,PROJ-001,document,DOC-0085,BE-ORDER-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00417,PROJ-001,document,DOC-0085,BE-ORDER-0110,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00418,PROJ-001,document,DOC-0085,BE-ORDER-0114,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00419,PROJ-001,document,DOC-0085,BE-ORDER-0123,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00420,PROJ-001,document,DOC-0085,BE-PO-0012,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00421,PROJ-001,document,DOC-0088,BE-ORDER-0088,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00422,PROJ-001,document,DOC-0088,BE-PO-0001,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00423,PROJ-001,document,DOC-0088,BE-PO-0017,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00424,PROJ-001,document,DOC-0088,BE-PO-0037,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00425,PROJ-001,document,DOC-0088,BE-PO-0076,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00426,PROJ-001,document,DOC-0088,BE-PO-0107,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00427,PROJ-001,document,DOC-0089,BE-ORDER-0016,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00428,PROJ-001,document,DOC-0089,BE-ORDER-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00429,PROJ-001,document,DOC-0089,BE-ORDER-0110,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00430,PROJ-001,document,DOC-0089,BE-ORDER-0114,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00431,PROJ-001,document,DOC-0089,BE-ORDER-0123,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00432,PROJ-001,document,DOC-0089,BE-PO-0012,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00433,PROJ-001,document,DOC-0090,BE-ORDER-0016,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00434,PROJ-001,document,DOC-0090,BE-ORDER-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00435,PROJ-001,document,DOC-0090,BE-ORDER-0110,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00436,PROJ-001,document,DOC-0090,BE-ORDER-0114,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00437,PROJ-001,document,DOC-0090,BE-ORDER-0123,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00438,PROJ-001,document,DOC-0090,BE-PO-0012,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00439,PROJ-001,document,DOC-0092,BE-ORDER-0006,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00440,PROJ-001,document,DOC-0092,BE-ORDER-0026,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00441,PROJ-001,document,DOC-0092,BE-ORDER-0050,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00442,PROJ-001,document,DOC-0092,BE-ORDER-0066,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00443,PROJ-001,document,DOC-0092,BE-ORDER-0071,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00444,PROJ-001,document,DOC-0092,BE-PO-0003,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00445,PROJ-001,document,DOC-0093,BE-ORDER-0006,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00446,PROJ-001,document,DOC-0093,BE-ORDER-0026,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00447,PROJ-001,document,DOC-0093,BE-ORDER-0050,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00448,PROJ-001,document,DOC-0093,BE-ORDER-0066,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00449,PROJ-001,document,DOC-0093,BE-ORDER-0071,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00450,PROJ-001,document,DOC-0093,BE-PO-0003,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00451,PROJ-001,document,DOC-0095,BE-ORDER-0016,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00452,PROJ-001,document,DOC-0095,BE-ORDER-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00453,PROJ-001,document,DOC-0095,BE-ORDER-0110,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00454,PROJ-001,document,DOC-0095,BE-ORDER-0114,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00455,PROJ-001,document,DOC-0095,BE-ORDER-0123,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00456,PROJ-001,document,DOC-0095,BE-PO-0012,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00457,PROJ-001,document,DOC-0096,BE-ORDER-0006,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00458,PROJ-001,document,DOC-0096,BE-ORDER-0026,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00459,PROJ-001,document,DOC-0096,BE-ORDER-0050,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00460,PROJ-001,document,DOC-0096,BE-ORDER-0066,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00461,PROJ-001,document,DOC-0096,BE-ORDER-0071,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00462,PROJ-001,document,DOC-0096,BE-PO-0003,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00463,PROJ-001,document,DOC-0098,BE-ORDER-0002,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00464,PROJ-001,document,DOC-0098,BE-ORDER-0010,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00465,PROJ-001,document,DOC-0098,BE-ORDER-0035,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00466,PROJ-001,document,DOC-0098,BE-ORDER-0065,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00467,PROJ-001,document,DOC-0098,BE-ORDER-0092,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00468,PROJ-001,document,DOC-0098,BE-PO-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00469,PROJ-001,document,DOC-0100,BE-ORDER-0002,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00470,PROJ-001,document,DOC-0100,BE-ORDER-0010,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00471,PROJ-001,document,DOC-0100,BE-ORDER-0035,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00472,PROJ-001,document,DOC-0100,BE-ORDER-0065,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00473,PROJ-001,document,DOC-0100,BE-ORDER-0092,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00474,PROJ-001,document,DOC-0100,BE-PO-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00475,PROJ-001,document,DOC-0101,BE-ORDER-0002,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00476,PROJ-001,document,DOC-0101,BE-ORDER-0010,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00477,PROJ-001,document,DOC-0101,BE-ORDER-0035,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00478,PROJ-001,document,DOC-0101,BE-ORDER-0065,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00479,PROJ-001,document,DOC-0101,BE-ORDER-0092,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00480,PROJ-001,document,DOC-0101,BE-PO-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00481,PROJ-001,document,DOC-0102,BE-ORDER-0002,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00482,PROJ-001,document,DOC-0102,BE-ORDER-0010,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00483,PROJ-001,document,DOC-0102,BE-ORDER-0035,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00484,PROJ-001,document,DOC-0102,BE-ORDER-0065,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00485,PROJ-001,document,DOC-0102,BE-ORDER-0092,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00486,PROJ-001,document,DOC-0102,BE-PO-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00487,PROJ-001,document,DOC-0103,BE-ORDER-0002,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00488,PROJ-001,document,DOC-0103,BE-ORDER-0010,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00489,PROJ-001,document,DOC-0103,BE-ORDER-0035,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00490,PROJ-001,document,DOC-0103,BE-ORDER-0065,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00491,PROJ-001,document,DOC-0103,BE-ORDER-0092,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00492,PROJ-001,document,DOC-0103,BE-PO-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00493,PROJ-001,document,DOC-0104,BE-ORDER-0002,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00494,PROJ-001,document,DOC-0104,BE-ORDER-0010,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00495,PROJ-001,document,DOC-0104,BE-ORDER-0035,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00496,PROJ-001,document,DOC-0104,BE-ORDER-0065,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00497,PROJ-001,document,DOC-0104,BE-ORDER-0092,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00498,PROJ-001,document,DOC-0104,BE-PO-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00499,PROJ-001,document,DOC-0105,BE-ORDER-0002,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00500,PROJ-001,document,DOC-0105,BE-ORDER-0010,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00501,PROJ-001,document,DOC-0105,BE-ORDER-0035,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00502,PROJ-001,document,DOC-0105,BE-ORDER-0065,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00503,PROJ-001,document,DOC-0105,BE-ORDER-0092,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00504,PROJ-001,document,DOC-0105,BE-PO-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00505,PROJ-001,document,DOC-0106,BE-ORDER-0002,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00506,PROJ-001,document,DOC-0106,BE-ORDER-0010,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00507,PROJ-001,document,DOC-0106,BE-ORDER-0035,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00508,PROJ-001,document,DOC-0106,BE-ORDER-0065,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00509,PROJ-001,document,DOC-0106,BE-ORDER-0092,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00510,PROJ-001,document,DOC-0106,BE-PO-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00511,PROJ-001,document,DOC-0107,BE-ORDER-0002,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00512,PROJ-001,document,DOC-0107,BE-ORDER-0010,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00513,PROJ-001,document,DOC-0107,BE-ORDER-0035,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00514,PROJ-001,document,DOC-0107,BE-ORDER-0065,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00515,PROJ-001,document,DOC-0107,BE-ORDER-0092,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00516,PROJ-001,document,DOC-0107,BE-PO-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00517,PROJ-001,document,DOC-0108,BE-ORDER-0002,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00518,PROJ-001,document,DOC-0108,BE-ORDER-0010,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00519,PROJ-001,document,DOC-0108,BE-ORDER-0035,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00520,PROJ-001,document,DOC-0108,BE-ORDER-0065,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00521,PROJ-001,document,DOC-0108,BE-ORDER-0092,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00522,PROJ-001,document,DOC-0108,BE-PO-0097,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00523,PROJ-001,document,DOC-0109,BE-ORDER-0004,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00524,PROJ-001,document,DOC-0109,BE-ORDER-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00525,PROJ-001,document,DOC-0109,BE-ORDER-0039,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00526,PROJ-001,document,DOC-0109,BE-ORDER-0041,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00527,PROJ-001,document,DOC-0109,BE-ORDER-0057,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00528,PROJ-001,document,DOC-0109,BE-ORDER-0061,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00529,PROJ-001,document,DOC-0110,BE-ORDER-0005,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00530,PROJ-001,document,DOC-0110,BE-ORDER-0014,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00531,PROJ-001,document,DOC-0110,BE-ORDER-0029,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00532,PROJ-001,document,DOC-0110,BE-ORDER-0047,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00533,PROJ-001,document,DOC-0110,BE-ORDER-0064,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00534,PROJ-001,document,DOC-0110,BE-ORDER-0069,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00535,PROJ-001,document,DOC-0111,BE-ORDER-0004,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00536,PROJ-001,document,DOC-0111,BE-ORDER-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00537,PROJ-001,document,DOC-0111,BE-ORDER-0039,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00538,PROJ-001,document,DOC-0111,BE-ORDER-0041,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00539,PROJ-001,document,DOC-0111,BE-ORDER-0057,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00540,PROJ-001,document,DOC-0111,BE-ORDER-0061,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00541,PROJ-001,document,DOC-0112,BE-ORDER-0005,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00542,PROJ-001,document,DOC-0112,BE-ORDER-0014,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00543,PROJ-001,document,DOC-0112,BE-ORDER-0029,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00544,PROJ-001,document,DOC-0112,BE-ORDER-0047,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00545,PROJ-001,document,DOC-0112,BE-ORDER-0064,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00546,PROJ-001,document,DOC-0112,BE-ORDER-0069,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00547,PROJ-001,document,DOC-0113,BE-ORDER-0005,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00548,PROJ-001,document,DOC-0113,BE-ORDER-0014,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00549,PROJ-001,document,DOC-0113,BE-ORDER-0029,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00550,PROJ-001,document,DOC-0113,BE-ORDER-0047,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00551,PROJ-001,document,DOC-0113,BE-ORDER-0064,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00552,PROJ-001,document,DOC-0113,BE-ORDER-0069,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00553,PROJ-001,document,DOC-0114,BE-ORDER-0005,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00554,PROJ-001,document,DOC-0114,BE-ORDER-0014,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00555,PROJ-001,document,DOC-0114,BE-ORDER-0029,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00556,PROJ-001,document,DOC-0114,BE-ORDER-0047,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00557,PROJ-001,document,DOC-0114,BE-ORDER-0064,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00558,PROJ-001,document,DOC-0114,BE-ORDER-0069,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00559,PROJ-001,document,DOC-0115,BE-ORDER-0004,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00560,PROJ-001,document,DOC-0115,BE-ORDER-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00561,PROJ-001,document,DOC-0115,BE-ORDER-0039,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00562,PROJ-001,document,DOC-0115,BE-ORDER-0041,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00563,PROJ-001,document,DOC-0115,BE-ORDER-0057,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00564,PROJ-001,document,DOC-0115,BE-ORDER-0061,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00565,PROJ-001,document,DOC-0116,BE-ORDER-0007,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00566,PROJ-001,document,DOC-0116,BE-ORDER-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00567,PROJ-001,document,DOC-0116,BE-ORDER-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00568,PROJ-001,document,DOC-0116,BE-ORDER-0103,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00569,PROJ-001,document,DOC-0116,BE-ORDER-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00570,PROJ-001,document,DOC-0116,BE-ORDER-0119,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00571,PROJ-001,document,DOC-0117,BE-ORDER-0004,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00572,PROJ-001,document,DOC-0117,BE-ORDER-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00573,PROJ-001,document,DOC-0117,BE-ORDER-0039,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00574,PROJ-001,document,DOC-0117,BE-ORDER-0041,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00575,PROJ-001,document,DOC-0117,BE-ORDER-0057,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00576,PROJ-001,document,DOC-0117,BE-ORDER-0061,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00577,PROJ-001,document,DOC-0118,BE-ORDER-0004,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00578,PROJ-001,document,DOC-0118,BE-ORDER-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00579,PROJ-001,document,DOC-0118,BE-ORDER-0039,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00580,PROJ-001,document,DOC-0118,BE-ORDER-0041,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00581,PROJ-001,document,DOC-0118,BE-ORDER-0057,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00582,PROJ-001,document,DOC-0118,BE-ORDER-0061,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00583,PROJ-001,document,DOC-0119,BE-ORDER-0004,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00584,PROJ-001,document,DOC-0119,BE-ORDER-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00585,PROJ-001,document,DOC-0119,BE-ORDER-0039,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00586,PROJ-001,document,DOC-0119,BE-ORDER-0041,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00587,PROJ-001,document,DOC-0119,BE-ORDER-0057,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00588,PROJ-001,document,DOC-0119,BE-ORDER-0061,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00589,PROJ-001,document,DOC-0120,BE-ORDER-0005,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00590,PROJ-001,document,DOC-0120,BE-ORDER-0014,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
